time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-18T01:50:20.938Z,-19.7022,-63.9348,564.07,4.6,mb,,18,4.588,1,us,us600056jg,2019-11-02T15:26:12.040Z,"11 km N of Monteagudo, Bolivia",earthquake,10.3,5.3,0.026,431,reviewed,us,us
2019-08-19T00:28:13.104Z,-18.8378,-67.875,212.85,4.1,mwr,,46,1.495,1.42,us,us600056u6,2019-11-02T15:26:15.040Z,"108 km WSW of Poopó, Bolivia",earthquake,6.9,5.8,,,reviewed,us,guc
2019-09-07T21:15:48.344Z,-21.3373,-67.894,154.46,4.2,mwr,,29,1.335,0.68,us,us70005da3,2019-11-30T19:36:53.040Z,"147 km SW of Uyuni, Bolivia",earthquake,7.5,8,,,reviewed,us,guc
2019-09-12T13:09:12.279Z,-15.3942,-64.8512,585.11,4.7,mb,,49,3.279,0.67,us,us70005fcg,2019-12-05T18:31:01.040Z,"62 km S of Trinidad, Bolivia",earthquake,11.5,6.6,0.085,42,reviewed,us,us
2019-09-13T19:23:13.578Z,-21.2163,-67.5182,201.32,4.3,mb,,49,1.705,0.91,us,us70005g1k,2019-12-05T18:31:03.040Z,"110 km SW of Uyuni, Bolivia",earthquake,9.2,12.4,0.238,8,reviewed,us,us
2019-09-17T09:17:47.912Z,-20.7072,-67.3052,186.27,4.3,mwr,,27,1.822,0.95,us,us70005hf0,2019-12-10T17:27:07.040Z,"57 km WSW of Uyuni, Bolivia",earthquake,7,5,,,reviewed,us,guc
2019-11-11T11:15:55.994Z,-21.3564,-67.27,181.65,4.3,mwr,,46,1.797,1.02,us,us60006a6q,2020-02-01T23:22:22.040Z,"109 km SSW of Uyuni, Bolivia",earthquake,7.9,6.3,,,reviewed,us,guc
2019-11-21T20:27:16.761Z,-17.2274,-65.585,46.68,4.2,mb,,79,2.611,0.5,us,us70006efe,2020-02-14T22:02:25.040Z,"32 km ENE of Colomi, Bolivia",earthquake,3.1,11.9,0.237,5,reviewed,us,us
2019-11-26T12:23:28.818Z,-20.4923,-67.3956,193.56,4.6,mb,,32,1.686,0.71,us,us70006d5z,2020-02-19T18:58:06.040Z,"52 km WSW of Colchani, Bolivia",earthquake,8.6,4.9,0.104,28,reviewed,us,us
2019-12-29T06:33:40.907Z,-21.1137,-67.5731,205.3,4.1,mb,,49,1.696,1.14,us,us70006s4c,2020-03-14T22:23:38.040Z,"106 km SW of Uyuni, Bolivia",earthquake,7.8,6.9,0.165,10,reviewed,us,us
2020-01-05T03:42:10.582Z,-19.1942,-67.7016,263.4,4.4,mb,,122,1.485,0.71,us,us70006uwd,2020-03-21T17:13:20.040Z,"103 km WSW of Challapata, Bolivia",earthquake,9.3,9.7,0.22,6,reviewed,us,us
2020-01-08T03:28:12.598Z,-21.0313,-68.3504,152.76,4.1,mb,,41,1.062,0.49,us,us70006w6p,2020-04-02T21:27:48.040Z,"168 km WSW of Colchani, Bolivia",earthquake,6.9,9.6,0.186,8,reviewed,us,us
2020-01-09T09:48:21.936Z,-21.9101,-68.4786,131.09,4.1,mb,,112,0.718,0.72,us,us70006wuy,2020-04-02T21:27:56.040Z,Chile-Bolivia border region,earthquake,5.3,10.9,0.234,5,reviewed,us,us
2020-01-14T07:41:53.233Z,-21.56,-66.8888,252.87,4.1,mb,,54,1.829,0.43,us,us70006zj4,2020-04-02T21:28:30.040Z,"98 km SW of Atocha, Bolivia",earthquake,9.7,12,0.37,2,reviewed,us,us
2020-01-26T18:44:04.233Z,-21.995,-65.8973,267.3,5.3,mww,,27,2.315,1.2,us,us60007gm5,2020-04-11T18:20:53.040Z,"32 km WNW of Villazón, Bolivia",earthquake,7.4,4.8,0.059,28,reviewed,us,us
2020-01-28T18:06:05.962Z,-21.54,-66.6974,246.61,4,mb,,70,1.964,0.49,us,us70007k4g,2020-04-11T18:21:17.040Z,"83 km SW of Atocha, Bolivia",earthquake,9.4,12,0.3,3,reviewed,us,us
2020-01-29T02:30:17.132Z,-21.2168,-67.8564,163.64,3.9,mb,,92,1.413,0.56,us,us60007iq8,2020-04-18T22:09:51.040Z,"136 km SW of Uyuni, Bolivia",earthquake,7.8,7.1,0.21,6,reviewed,us,us
2020-02-18T04:29:44.343Z,-20.9038,-68.0078,150.71,4.2,mb,,56,1.314,0.84,us,us70007vx2,2020-05-02T22:10:36.040Z,"130 km WSW of Colchani, Bolivia",earthquake,6.8,8.1,0.2,7,reviewed,us,us
2020-02-22T02:34:54.732Z,-17.5025,-63.9214,10,4.1,mb,,46,3.116,0.96,us,us70007ulf,2020-05-09T21:41:10.040Z,"14 km SW of Villa Yapacaní, Bolivia",earthquake,6.1,1.9,0.197,7,reviewed,us,us
2020-02-26T01:23:39.569Z,-21.3922,-67.2189,191.74,4.4,mwr,,45,1.789,0.72,us,us600084d8,2020-05-19T22:13:56.040Z,"111 km SSW of Uyuni, Bolivia",earthquake,8.3,8.8,,,reviewed,us,guc
2020-03-03T06:08:38.694Z,-21.2577,-67.2356,175.16,4.4,mb,,45,1.899,0.98,us,us60008b6h,2020-05-19T22:14:32.040Z,"98 km SSW of Uyuni, Bolivia",earthquake,7.5,9.3,0.178,9,reviewed,us,us
2020-03-08T03:05:04.188Z,-18.0077,-67.0147,285.1,4.3,mb,,108,2.015,0.54,us,us60008eci,2020-05-23T22:03:22.040Z,"14 km E of Oruro, Bolivia",earthquake,6.9,9.2,0.142,14,reviewed,us,us
2020-03-09T03:52:16.089Z,-21.4679,-66.5927,204,4.3,mb,,53,2.083,0.79,us,us60008cb0,2020-05-23T22:03:22.040Z,"70 km SSW of Atocha, Bolivia",earthquake,8.4,8.4,0.148,13,reviewed,us,us
2020-03-14T00:08:01.662Z,-21.5229,-66.6812,197.1,4.2,mb,,136,1.987,0.79,us,us60008hpi,2020-05-30T22:17:19.040Z,"80 km SW of Atocha, Bolivia",earthquake,7.3,7.4,0.236,5,reviewed,us,us
2020-03-19T03:24:56.686Z,-20.9215,-67.2693,195.09,4.3,mb,,39,1.929,0.67,us,us70008gut,2020-06-06T20:53:52.040Z,"68 km SW of Uyuni, Bolivia",earthquake,7.4,7,0.148,13,reviewed,us,us
2020-04-21T22:55:41.371Z,-17.6957,-69.1509,166,4.1,mb,,49,0.331,1.08,us,us700091d3,2020-07-09T14:31:43.040Z,"78 km WNW of Curahuara de Carangas, Bolivia",earthquake,7.3,3.6,0.144,13,reviewed,us,us
2020-04-25T00:06:47.705Z,-21.3626,-67.4382,170.49,4,mb,,60,1.724,1.37,us,us700097jm,2020-07-11T22:19:24.040Z,"118 km SSW of Uyuni, Bolivia",earthquake,7.5,8.5,0.172,9,reviewed,us,us
2020-04-30T02:50:57.078Z,-19.1542,-67.3185,232.33,4.4,mb,,88,1.842,0.79,us,us70009aj6,2020-07-18T21:57:39.040Z,"64 km WSW of Challapata, Bolivia",earthquake,8.3,7.5,0.219,6,reviewed,us,us
2020-05-10T10:46:59.755Z,-19.0713,-63.6603,10,4.3,mb,,65,5.081,0.74,us,us70009dnr,2020-07-29T22:14:27.040Z,"36 km SW of Abapó, Bolivia",earthquake,6.7,1.9,0.217,6,reviewed,us,us
2020-05-11T14:08:29.076Z,-21.5076,-66.9104,241.17,4.3,mb,,82,1.856,0.64,us,us70009e2u,2020-07-29T22:14:32.040Z,"95 km SW of Atocha, Bolivia",earthquake,9.5,11.3,0.237,6,reviewed,us,us
2020-05-12T04:43:05.363Z,-20.8147,-65.3204,333.82,4.3,mb,,99,3.655,0.62,us,us70009kuh,2020-07-29T22:14:37.040Z,"22 km SSW of Camargo, Bolivia",earthquake,9.1,5.4,0.178,9,reviewed,us,us
2020-05-18T11:31:55.538Z,-19.451,-68.1433,220.38,4.4,mb,,81,1.014,0.87,us,us70009jls,2020-08-02T00:28:51.040Z,"156 km WSW of Challapata, Bolivia",earthquake,8.2,6.7,0.111,23,reviewed,us,us
2020-05-23T23:53:56.094Z,-21.3081,-67.65,198.44,4.2,mb,,45,1.559,0.84,us,us70009p99,2020-08-08T18:17:54.040Z,"127 km SW of Uyuni, Bolivia",earthquake,7.6,11.5,0.187,8,reviewed,us,us
2020-06-09T23:58:48.619Z,-21.4696,-66.7434,211.11,4.5,mb,,44,1.986,1.17,us,us6000a8zy,2020-08-18T17:59:11.040Z,"80 km SW of Atocha, Bolivia",earthquake,8.4,5.5,0.062,77,reviewed,us,us
2020-06-11T09:08:02.996Z,-18.7952,-67.1246,246.9,4.3,mb,,32,2.139,1.23,us,us6000a9tw,2020-08-22T19:14:44.040Z,"39 km WNW of Challapata, Bolivia",earthquake,7.6,7.8,0.125,18,reviewed,us,us
2020-06-28T14:05:54.556Z,-22.0315,-66.0223,275.37,4.4,mb,,52,2.194,0.6,us,us7000adrb,2020-09-05T17:35:30.040Z,"44 km W of Villazón, Bolivia",earthquake,5.9,10,0.189,8,reviewed,us,us
2020-06-29T05:06:28.510Z,-18.8856,-64.0673,10,5.1,mb,,38,4.657,0.54,us,us7000ae33,2020-09-05T17:35:32.040Z,"44 km S of Vallegrande, Bolivia",earthquake,7.8,1.9,0.034,278,reviewed,us,us
2020-06-29T05:06:33.435Z,-18.9254,-63.8484,37.72,5,mb,,34,4.853,1.08,us,us7000ae2s,2020-06-29T05:26:09.040Z,"49 km W of Abapó, Bolivia",earthquake,7.6,6,0.037,239,reviewed,us,us
2020-07-19T13:00:06.729Z,-18.7786,-67.8614,192.55,4.6,mb,,33,1.539,0.56,us,us7000ar8l,2020-09-26T16:58:39.040Z,"104 km WSW of Poopó, Bolivia",earthquake,7.1,5.9,0.032,296,reviewed,us,us
2020-08-10T23:15:05.136Z,-21.3683,-65.706,278.96,4.1,mb,,31,2.781,0.78,us,us6000besn,2020-10-21T22:04:15.040Z,"8 km N of Tupiza, Bolivia",earthquake,6.5,6.7,0.112,22,reviewed,us,us
2020-08-21T19:00:34.128Z,-21.3835,-66.7809,211.37,4.1,mb,,99,2.326,1.17,us,us6000bilu,2020-10-31T19:06:14.040Z,"76 km SW of Atocha, Bolivia",earthquake,9.8,8.4,0.14,16,reviewed,us,us
2020-09-06T17:45:44.582Z,-21.4826,-66.7706,226.62,4.4,mb,,105,1.959,1.15,us,us7000bj07,2020-11-17T19:44:47.040Z,"83 km SW of Atocha, Bolivia",earthquake,9.2,7.6,0.149,13,reviewed,us,us
2020-09-07T00:00:36.569Z,-20.7881,-67.4515,213.16,4.5,mb,,79,1.72,0.9,us,us7000bj3k,2020-11-17T19:44:48.040Z,"74 km WSW of Uyuni, Bolivia",earthquake,5.9,11,0.204,7,reviewed,us,us
2020-09-12T21:38:03.719Z,-20.6134,-66.6806,242.26,4.4,mb,,33,2.367,0.67,us,us7000bmjn,2020-11-21T20:10:38.040Z,"22 km SE of Uyuni, Bolivia",earthquake,7.7,5,0.085,40,reviewed,us,us
2020-10-01T04:07:07.575Z,-21.0306,-66.9519,254.06,4.1,mb,,54,2.225,0.76,us,us6000c3nx,2020-12-12T22:28:28.040Z,"64 km SSW of Uyuni, Bolivia",earthquake,5.6,9.6,0.165,10,reviewed,us,us
2020-10-13T13:38:26.568Z,-21.1728,-67.9931,170.94,4.2,mb,,72,1.318,0.69,us,us6000c80d,2020-12-19T17:22:50.040Z,"144 km WSW of Uyuni, Bolivia",earthquake,7.7,7.4,0.236,5,reviewed,us,us
2020-10-18T11:36:59.109Z,-22.082,-63.7627,537.06,4.1,mb,,93,5.094,0.73,us,us6000c96f,2020-12-29T23:07:35.040Z,"11 km SW of Yacuiba, Bolivia",earthquake,15.8,9.6,0.197,7,reviewed,us,us
2020-10-19T01:22:52.253Z,-21.8795,-66.2395,242.87,4.2,mb,,32,2.088,1.17,us,us6000c9a3,2020-12-29T23:07:37.040Z,"70 km WNW of Villazón, Bolivia",earthquake,9.3,9,0.186,8,reviewed,us,us
2020-10-19T07:45:09.380Z,-19.4896,-67.8104,238.27,4.5,mb,,66,1.316,0.71,us,us6000c9cn,2020-12-29T23:07:38.040Z,"127 km WSW of Challapata, Bolivia",earthquake,8.4,7.3,0.102,28,reviewed,us,us
2020-10-23T23:05:30.840Z,-18.9979,-67.2126,263.99,4.3,mb,,50,1.986,0.84,us,us6000ccd7,2021-01-09T20:05:22.040Z,"47 km WSW of Challapata, Bolivia",earthquake,10.9,11.4,0.142,16,reviewed,us,us
2020-11-01T01:21:21.166Z,-22.0559,-65.8815,253.87,4.5,mb,,47,2.304,1,us,us7000c8tq,2021-01-18T23:01:55.040Z,"29 km W of Villazón, Bolivia",earthquake,8,6.5,0.035,244,reviewed,us,us
2020-11-06T16:50:53.473Z,-21.1342,-67.9093,163.48,4.5,mb,,52,1.405,0.86,us,us7000cbeh,2021-01-23T22:25:32.040Z,"135 km WSW of Uyuni, Bolivia",earthquake,7.9,7.8,0.181,9,reviewed,us,us
2020-11-10T01:00:11.622Z,-19.2217,-67.628,234.18,4.3,mb,,49,1.543,0.9,us,us7000ccq2,2021-01-23T22:25:40.040Z,"96 km WSW of Challapata, Bolivia",earthquake,9.2,11.1,0.154,12,reviewed,us,us
2020-11-10T13:08:46.039Z,-21.4681,-66.7059,222.69,4,mb,,114,2.01,0.52,us,us7000cei3,2021-01-23T22:25:47.040Z,"77 km SW of Atocha, Bolivia",earthquake,11.1,11.3,0.26,4,reviewed,us,us
2020-11-11T03:27:15.777Z,-22.0383,-66.0447,259.98,4.1,mb,,60,2.173,0.73,us,us7000cd7y,2021-01-27T17:28:33.040Z,"46 km W of Villazón, Bolivia",earthquake,6.7,5.3,0.123,18,reviewed,us,us
2020-11-19T15:49:16.663Z,-20.8605,-67.3513,192.97,4.4,mb,,77,1.834,0.92,us,us6000cqeh,2021-02-03T17:50:16.040Z,"70 km SW of Uyuni, Bolivia",earthquake,7.6,7.1,0.087,40,reviewed,us,us
2020-11-25T01:19:40.161Z,-17.3042,-66.2075,10,3.1,ml,,136,2.101,0.74,us,us7000cl0l,2021-02-06T18:29:04.040Z,"3 km NNE of Tiquipaya, Bolivia",earthquake,7,2,0.077,22,reviewed,us,us
2020-12-13T10:47:57.168Z,-21.2709,-67.2763,198.69,4.4,mb,,64,1.87,0.37,us,us7000cqrl,2021-02-20T16:11:40.040Z,"101 km SSW of Uyuni, Bolivia",earthquake,9.5,8.6,0.143,14,reviewed,us,us
2020-12-16T02:42:37.239Z,-21.0712,-68.0548,185.2,4.3,mb,,122,1.32,0.48,us,us7000crfc,2021-02-27T23:24:49.040Z,"144 km SW of Colchani, Bolivia",earthquake,9.1,6.2,0.217,6,reviewed,us,us
2020-12-20T13:04:01.333Z,-21.6971,-67.2046,176.32,4,mb,,135,1.54,0.66,us,us7000csp6,2021-02-27T23:26:31.040Z,"132 km SW of Atocha, Bolivia",earthquake,10.5,16.4,0.366,2,reviewed,us,us
2020-12-29T06:27:54.275Z,-21.399,-66.7778,255.28,4.2,mb,,63,2.018,0.68,us,us6000d3x7,2021-03-06T23:20:11.040Z,"77 km SW of Atocha, Bolivia",earthquake,9.6,8.4,0.152,12,reviewed,us,us
2021-01-04T19:44:53.139Z,-17.2356,-64.431,59.85,4.5,mb,,79,3.667,0.71,us,us6000d5jc,2021-03-13T22:59:15.040Z,"66 km WNW of Villa Yapacaní, Bolivia",earthquake,8.9,10.1,0.113,23,reviewed,us,us
2021-01-13T21:20:30.898Z,-20.5928,-66.5275,249.13,4.1,mb,,69,2.504,0.83,us,us6000d842,2021-03-20T21:25:22.040Z,"34 km ESE of Uyuni, Bolivia",earthquake,9,15,0.184,8,reviewed,us,us
2021-01-23T21:42:38.261Z,-21.8588,-67.0812,199.47,4,mb,,62,1.488,0.59,us,us7000d2rd,2021-04-13T17:07:15.040Z,"135 km SW of Atocha, Bolivia",earthquake,9.5,8.1,0.231,5,reviewed,us,us
2021-01-24T22:04:48.955Z,-19.883,-66.9989,256.88,4.4,mb,,40,2.042,0.59,us,us7000d2zv,2021-04-13T17:04:11.040Z,"46 km N of Colchani, Bolivia",earthquake,8.6,8.1,0.13,17,reviewed,us,us
2021-01-28T08:21:02.636Z,-18.6236,-67.0716,257.97,4.3,mb,,43,2.259,0.51,us,us6000dclv,2021-04-13T17:06:05.040Z,"25 km SW of Totoral, Bolivia",earthquake,6.7,8.7,0.137,15,reviewed,us,us
2021-02-01T13:45:57.106Z,-19.6469,-66.9865,269.48,4.2,mb,,99,2.08,0.32,us,us6000ddmw,2021-04-16T19:02:50.040Z,"72 km N of Colchani, Bolivia",earthquake,13.2,19.4,0.304,3,reviewed,us,us
2021-02-04T00:54:00.393Z,-21.1342,-67.959,167.27,4.4,mb,,100,1.364,0.82,us,us6000deaz,2021-04-16T19:03:21.040Z,"139 km WSW of Uyuni, Bolivia",earthquake,7.4,7.4,0.13,17,reviewed,us,us
2021-02-06T16:09:47.240Z,-20.7837,-65.532,344.65,4.2,mb,,193,3.455,0.99,us,us6000df5u,2021-04-22T21:50:47.040Z,"37 km WSW of Camargo, Bolivia",earthquake,12.2,13.7,0.176,9,reviewed,us,us
2021-02-14T05:24:20.951Z,-21.9848,-66.0437,262.74,4.3,mb,,58,2.197,0.71,us,us6000dhix,2021-04-23T21:04:32.040Z,"47 km WNW of Villazón, Bolivia",earthquake,6.1,9.3,0.119,20,reviewed,us,us
2021-02-16T03:49:32.751Z,-20.7966,-68.3701,164.79,4.1,mb,,102,0.982,0.39,us,us6000dhyh,2021-04-23T21:04:44.040Z,"159 km WSW of Colchani, Bolivia",earthquake,9.1,5.4,0.197,7,reviewed,us,us
2021-02-16T06:46:26.968Z,-21.1775,-67.2931,198.35,4.5,mb,,64,1.916,0.66,us,us6000dhzw,2021-04-23T21:04:45.040Z,"93 km SSW of Uyuni, Bolivia",earthquake,7.7,8.1,0.075,52,reviewed,us,us
2021-02-24T00:34:38.615Z,-22.0646,-65.9271,272.42,4.3,mb,,95,2.261,0.92,us,us6000dkjh,2021-05-04T14:16:45.040Z,"34 km W of Villazón, Bolivia",earthquake,8.9,2.6,0.125,18,reviewed,us,us
2021-02-28T19:21:47.896Z,-22.1267,-63.7553,529.03,4.5,mb,,69,4.171,0.71,us,us7000dee2,2021-05-13T22:38:06.040Z,"14 km SSW of Yacuiba, Bolivia",earthquake,11.8,9.5,0.065,70,reviewed,us,us
2021-03-10T10:38:52.624Z,-19.6572,-66.6783,265.12,4.1,mb,,66,2.371,0.67,us,us7000dhn1,2021-05-21T19:49:03.040Z,"76 km NNE of Colchani, Bolivia",earthquake,9.6,7.3,0.198,7,reviewed,us,us
2021-03-21T10:55:27.469Z,-21.2056,-67.2208,185.98,4.7,mwr,,46,1.952,0.63,us,us7000dlf2,2021-06-02T15:24:19.040Z,"92 km SSW of Uyuni, Bolivia",earthquake,8.3,7.5,,,reviewed,us,guc
2021-03-21T14:17:16.543Z,-19.4931,-63.9885,599.02,5.3,mww,,27,4.455,0.56,us,us7000dlg5,2021-06-02T15:24:20.040Z,"34 km N of Monteagudo, Bolivia",earthquake,4.2,6.3,0.08,15,reviewed,us,us
2021-03-22T08:10:57.164Z,-21.3063,-67.2683,192.53,4.4,mb,,71,1.842,0.73,us,us7000dlju,2021-06-02T15:24:28.040Z,"104 km SSW of Uyuni, Bolivia",earthquake,7.7,8.1,0.069,61,reviewed,us,us
2021-03-31T06:50:28.249Z,-20.562,-67.1689,203.49,4.6,mb,,48,1.908,1.04,us,us6000dxul,2021-06-08T17:59:20.040Z,"37 km WSW of Uyuni, Bolivia",earthquake,7.5,7.4,0.034,268,reviewed,us,us
2021-04-11T15:52:23.600Z,-21.1907,-67.9707,176.35,4.5,mb,,64,1.328,0.65,us,us6000e0ue,2021-06-19T21:25:07.040Z,"144 km SW of Uyuni, Bolivia",earthquake,7.4,7.1,0.071,58,reviewed,us,us
2021-04-14T01:01:04.178Z,-21.3542,-66.8061,238.41,4,mb,,105,2.036,0.42,us,us6000e1dd,2021-06-19T21:25:29.040Z,"76 km SW of Atocha, Bolivia",earthquake,8.6,6.6,0.184,8,reviewed,us,us
2021-04-28T18:58:51.865Z,-22.1239,-63.6372,523.22,4.5,mb,,53,4.278,0.82,us,us7000dyaw,2021-07-07T18:37:17.040Z,"12 km SSE of Yacuiba, Bolivia",earthquake,12.1,8,0.095,33,reviewed,us,us
2021-05-11T14:47:14.738Z,-19.3256,-67.7921,224.46,4.2,mb,,127,2.355,0.66,us,us7000e450,2021-07-23T18:08:47.040Z,"117 km WSW of Challapata, Bolivia",earthquake,11.9,11,0.263,5,reviewed,us,us
2021-05-15T07:05:39.022Z,-20.9701,-67.6554,185.03,4.3,mb,,69,1.628,0.67,us,us7000e4fp,2021-07-24T21:07:07.040Z,"103 km WSW of Uyuni, Bolivia",earthquake,7.9,12.4,0.237,5,reviewed,us,us
2021-05-19T13:44:53.434Z,-21.3674,-66.7133,225.56,4.4,mb,,87,2.081,0.7,us,us7000e4fm,2021-07-24T21:08:16.040Z,"70 km SW of Atocha, Bolivia",earthquake,6.8,9.7,0.126,18,reviewed,us,us
2021-06-01T12:42:06.038Z,-21.4857,-66.7637,231.48,5.4,mww,,30,1.961,0.7,us,us6000egm7,2021-08-07T22:06:56.040Z,"82 km SW of Atocha, Bolivia",earthquake,8.5,4.4,0.045,47,reviewed,us,us
2021-06-04T07:10:38.892Z,-21.4341,-66.8793,250.83,4.3,mb,,59,1.932,0.63,us,us7000e9m6,2021-08-24T21:35:52.040Z,"87 km SW of Atocha, Bolivia",earthquake,7,9.3,0.168,10,reviewed,us,us
2021-06-20T02:31:56.527Z,-21.5315,-68.615,135.26,4.2,mb,,56,0.947,0.58,us,us7000eejl,2021-08-27T18:57:43.040Z,Chile-Bolivia border region,earthquake,6.9,10.1,0.264,4,reviewed,us,us
2021-06-27T04:20:58.437Z,-21.4666,-66.8175,242.47,4.2,mb,,93,2.525,0.51,us,us6000eq5e,2021-09-09T22:05:17.040Z,"85 km SW of Atocha, Bolivia",earthquake,11.7,14.4,0.237,5,reviewed,us,us
2021-06-29T07:05:50.089Z,-21.4077,-67.336,184.2,4.4,mb,,42,1.724,0.86,us,us6000eqry,2021-09-09T22:05:49.040Z,"117 km SSW of Uyuni, Bolivia",earthquake,7.3,8.6,0.1,29,reviewed,us,us
2021-07-01T12:08:21.467Z,-21.404,-66.837,253.41,4.4,mb,,77,1.979,0.87,us,us7000ehzk,2021-09-09T22:06:28.040Z,"82 km SW of Atocha, Bolivia",earthquake,9.3,15.6,0.27,4,reviewed,us,us
2021-07-17T04:49:28.191Z,-19.8323,-67.0288,238.05,4.5,mb,,66,2.021,1.15,us,us7000emti,2021-09-25T21:07:55.040Z,"52 km N of Colchani, Bolivia",earthquake,8.2,8.6,0.108,25,reviewed,us,us
2021-07-18T21:59:46.017Z,-18.9932,-66.7973,258.73,4.5,mb,,48,2.361,0.83,us,us7000en9v,2021-09-25T21:08:08.040Z,"10 km SSW of Challapata, Bolivia",earthquake,7.4,4.2,0.108,25,reviewed,us,us
2021-08-01T15:26:18.749Z,-21.334,-66.6552,229.15,4.6,mb,,44,2.142,0.64,us,us6000f19t,2021-10-14T01:05:08.040Z,"63 km SW of Atocha, Bolivia",earthquake,7.8,6.4,0.034,253,reviewed,us,us
2021-08-03T23:04:01.007Z,-21.1215,-67.4725,194.63,4.2,mb,,69,1.852,1.24,us,us6000f20h,2021-10-14T01:06:38.040Z,"99 km SW of Uyuni, Bolivia",earthquake,8.2,7.3,0.146,13,reviewed,us,us
2021-08-06T08:45:06.215Z,-20.7916,-67.8198,202.9,4,mb,,78,1.408,0.64,us,us6000f2pd,2021-10-23T15:45:43.040Z,"107 km WSW of Colchani, Bolivia",earthquake,6.4,15.1,0.212,6,reviewed,us,us
2021-08-15T23:32:19.159Z,-21.3879,-67.1706,191.69,4.1,mb,,59,2.188,0.62,us,us6000f6rk,2021-10-29T14:46:19.040Z,"108 km SSW of Uyuni, Bolivia",earthquake,6.2,13.3,0.185,8,reviewed,us,us
2021-08-26T06:49:30.069Z,-21.2954,-67.9479,206.01,4.5,mb,,46,1.458,0.63,us,us7000f441,2021-11-02T14:55:24.040Z,"149 km SW of Uyuni, Bolivia",earthquake,8.5,11.3,0.171,10,reviewed,us,us
2021-08-26T08:31:44.154Z,-20.6064,-66.9011,255.08,4.4,mb,,103,2.163,0.38,us,us7000f44n,2021-11-02T14:55:25.040Z,"18 km SSW of Uyuni, Bolivia",earthquake,11.5,13.4,0.203,7,reviewed,us,us
2021-09-24T06:50:11.847Z,-21.4549,-66.9451,234.11,4.1,mb,,128,1.878,0.32,us,us7000fe0c,2021-12-04T14:29:15.040Z,"Potosi, Bolivia",earthquake,12.7,14.6,0.214,6,reviewed,us,us
2021-09-30T09:44:10.653Z,-21.5606,-66.5948,213.44,4.6,mwr,,45,2.017,1.01,us,us6000fqeb,2021-12-04T14:28:18.040Z,"79 km SSW of Atocha, Bolivia",earthquake,6.7,5.9,,,reviewed,us,guc
2021-10-05T01:19:55.508Z,-18.4403,-67.0782,256.24,4.4,mb,,78,2.309,0.76,us,us6000frra,2021-12-10T21:14:09.040Z,"13 km WSW of Poopó, Bolivia",earthquake,7.6,10.7,0.124,19,reviewed,us,us
2021-11-04T01:14:22.584Z,-21.0804,-66.7336,254.9,4.2,mb,,78,2.451,0.6,us,us7000frad,2022-01-14T17:58:58.040Z,"55 km WSW of Atocha, Bolivia",earthquake,9.6,15.6,0.263,4,reviewed,us,us
2021-11-12T00:32:14.454Z,-21.6184,-66.8242,226.92,4.3,mb,,114,1.826,0.76,us,us7000fte6,2022-01-22T20:51:45.040Z,"98 km SW of Atocha, Bolivia",earthquake,7.2,9.4,0.169,10,reviewed,us,us
2021-11-24T18:18:22.542Z,-21.2562,-67.5111,173.56,4.3,mwr,,45,1.698,0.65,us,us7000fwuh,2022-01-29T22:55:48.040Z,"113 km SW of Uyuni, Bolivia",earthquake,6.8,5.9,,,reviewed,us,guc
2021-11-25T13:32:02.813Z,-21.027,-67.6012,199.47,4,mb,,63,1.7,0.83,us,us7000fx0f,2022-01-29T22:55:55.040Z,"102 km SW of Uyuni, Bolivia",earthquake,7.8,8.5,0.183,8,reviewed,us,us
2021-12-03T20:39:44.069Z,-18.8497,-67.3072,234.61,4.4,mb,,64,1.96,1.04,us,us6000g8ur,2022-02-12T23:05:46.040Z,"56 km W of Challapata, Bolivia",earthquake,7.9,4.8,0.096,31,reviewed,us,us
2021-12-07T07:47:11.334Z,-21.5815,-66.6175,209.49,4.8,mb,,36,1.987,1.25,us,us6000g9z5,2022-02-12T23:06:20.040Z,"82 km SSW of Atocha, Bolivia",earthquake,6.3,3.9,0.027,413,reviewed,us,us
2021-12-12T13:32:38.495Z,-21.6813,-66.7563,250.39,4.3,mb,,124,1.826,0.32,us,us6000gbnc,2022-02-24T21:00:16.040Z,"99 km SW of Atocha, Bolivia",earthquake,9.6,8.2,0.138,15,reviewed,us,us
2021-12-19T10:23:02.491Z,-20.7923,-67.5162,211.52,4.5,mb,,72,1.666,0.49,us,us6000gdkr,2024-01-17T22:25:03.103Z,"80 km WSW of Uyuni, Bolivia",earthquake,9.6,9.3,0.157,12,reviewed,us,us
2021-12-20T09:12:46.221Z,-21.5585,-67.0563,253.91,4.2,mb,,82,1.733,0.75,us,us6000gdsi,2022-03-01T16:38:13.040Z,"110 km SW of Atocha, Bolivia",earthquake,7,14.8,0.216,7,reviewed,us,us
2021-12-23T16:02:00.384Z,-17.2732,-65.2015,50.97,4,mb,,106,2.972,0.84,us,us6000geul,2022-03-01T16:39:55.040Z,"31 km S of Chimoré, Bolivia",earthquake,3.7,7.6,0.129,16,reviewed,us,us
2021-12-25T17:55:01.221Z,-21.3265,-67.8704,167.09,4.5,mb,,69,1.359,1.02,us,us6000gf9n,2022-03-05T23:10:39.040Z,"145 km SW of Uyuni, Bolivia",earthquake,8.2,7.6,0.079,50,reviewed,us,us
