earthquake_count_E,min_mag_E,max_mag_E,avg_mag_E,min_depth_E,max_depth_E,avg_depth_E,min_sig_E,max_sig_E,avg_sig_E,high,low,mid,very high
-0.21288294949987632,0.4348914889627777,1.6832051482973138,1.8142830192128199,-0.778164587940519,-1.0863746857182384,-1.0272401102956663,0.3463050202725573,1.707873145385853,1.882102416878877,0,1,0,0
-0.21288294949987632,-1.7614442308688036,0.12963420805760192,-0.5414792400539403,-0.8723028627218351,-1.0976513701566548,-1.1030719006448768,-1.4733672762704924,0.03617638534768099,-0.41955046590392997,0,1,0,0
-0.21288294949987632,0.09699368591176492,-0.8115803031825161,-0.4424976325217238,-0.9193720001124931,-1.1653114767871537,-1.1521985856548682,0.01876400689480834,-0.7896015322615366,-0.47971345125373266,0,1,0,0
-0.21288294949987632,0.6038403904882833,-0.24458360966437273,0.23057729869735052,0.7818411084355755,0.23863573579569855,0.5389239622299502,0.5161411012832419,-0.3129329781944273,0.12152991625703446,0,1,0,0
-0.21288294949987632,0.09699368591176492,-0.24458360966437273,-0.16534913143151725,0.6608061837167406,0.14278391806915844,0.41844980280490274,0.01876400689480834,-0.3129329781944273,-0.23493899265710588,0,1,0,0
-0.21288294949987632,-0.07195521561374218,-0.6981809644788878,-0.4424976325217238,2.6108133041868586,1.7497114505435076,2.3415520376715073,-0.12680977682863562,-0.6956105497694305,-0.4710819308716409,0,1,0,0
-0.21288294949987632,0.4348914889627777,1.0821886531680827,0.9234485514228679,-0.8386820502999365,-1.075098001279822,-1.038417435086768,0.3463050202725573,1.0163680599082157,0.9116361028744616,0,1,0,0
-0.21288294949987632,0.6038403904882833,0.20901374515014132,0.8244669438906513,-0.8723028627218351,-1.0863746857182384,-1.1097649095018238,0.5161411012832419,0.13688100944636605,0.7270246296276375,0,1,0,0
-0.21288294949987632,-0.40985301866475415,-0.24458360966437273,-0.5018865970410544,-0.8386820502999365,-1.0863746857182384,-1.0473191368665076,-0.43008849291914386,-0.3129329781944273,-0.5012278378777522,0,1,0,0
-0.21288294949987632,0.6038403904882833,-0.6981809644788878,-0.10596016691218664,-0.7243712880654812,-1.0187145790877394,-0.9759047323628822,0.5161411012832419,-0.6821832665562725,-0.17477600730730322,0,1,0,0
-0.21288294949987632,0.26594258743727056,-0.357982948368002,-0.04657120239285603,-0.7176471255811016,-0.03764303294550531,-0.20620871381396827,0.17646893926187263,-0.4136376022931123,-0.12324454233959231,0,1,0,0
-0.21288294949987632,0.09699368591176492,0.8894097773719138,0.6858926933455489,0.40528800931031134,0.31193418464540573,0.4139654868707483,0.01876400689480834,0.8216724533174246,0.6711129901376708,0,1,0,0
-0.21288294949987632,0.09699368591176492,1.1162084547791704,0.9432448729293125,1.0037384704201062,0.667149744455525,0.8713657121545118,0.01876400689480834,1.0499362679411106,0.9374018353583171,0,1,0,0
-0.21288294949987632,-0.2409041171392478,-0.6981809644788878,-0.5018865970410544,1.292877457248434,0.7178948244283991,1.0609786530718224,-0.28451470919569993,-0.6956105497694305,-0.5269935703616077,0,1,0,0
-0.21288294949987632,0.09699368591176492,-0.24458360966437273,0.23057729869735052,-0.8723028627218351,-1.007437894649323,-0.9982593819450857,0.01876400689480834,-0.2189419957023212,0.19019559332650904,0,1,0,0
-0.23150518359709646,-0.07195521561374218,-0.357982948368002,-0.20494177444440315,-0.8723028627218351,-1.0299912635261559,-1.0506656412949813,-0.12680977682863562,-0.4136376022931123,-0.2542632920199975,0,1,0,0
-0.23150518359709646,0.26594258743727056,-0.13118427096074448,0.19098465568446463,0.2573564346539575,-0.1278565084528372,0.04698781124433984,0.17646893926187263,-0.20551471248916317,0.10645696275397881,0,1,0,0
-0.23150518359709646,1.1106870950648016,-0.017784932257116214,0.7848743008777654,0.21701145974767921,-0.2462616950562103,-0.043367808324445735,1.0256493443152956,-0.1048100883904781,0.6539787780359071,0,1,0,0
-0.23150518359709646,-0.07195521561374218,1.1162084547791704,1.081819123474415,-0.1326449894400661,2.392482463533247,1.3487780339205468,-0.12680977682863562,1.0499362679411106,1.1499691283501245,0,1,0,0
-0.23150518359709646,-0.40985301866475415,-0.6981809644788878,-0.6998498121054875,0.26408059713833726,-0.07711142847996301,0.08045285552907523,-0.43008849291914386,-0.6956105497694305,-0.6858393111245763,0,1,0,0
-0.23150518359709646,-0.2409041171392478,-0.24458360966437273,-0.20494177444440315,-0.8723028627218351,-1.1822265034447785,-1.1410212608637669,-0.28451470919569993,-0.2860784117681112,-0.21561469329421432,0,1,0,0
-0.23150518359709646,-0.7477508217157661,1.3430071321864279,0.883855908409982,-0.7041988006123421,0.7517248777436486,0.09049236881449585,-0.7091049117224114,1.7347277118121691,1.497806516882173,0,1,0,0
-0.23150518359709646,-0.2409041171392478,-0.6981809644788878,-0.600868204573271,-0.7176471255811016,-1.0187145790877394,-0.9670030305831427,-0.1632032227594966,-0.6956105497694305,-0.5441277824633712,0,1,0,0
-0.23150518359709646,-0.40985301866475415,-0.9249796418861453,-0.8978130271699222,-0.8723028627218351,0.5036378200984859,-0.1404164367501784,-0.43008849291914386,-0.8835925147536426,-0.8661994385115644,0,1,0,0
-0.23150518359709646,0.4348914889627777,-0.5847816257752595,-0.10596016691218664,-0.8723028627218351,-1.1314814234719044,-1.1109027210075049,0.3463050202725573,-0.6016195672773245,-0.183407527689395,0,1,0,0
-0.23150518359709646,-0.40985301866475415,-1.265177657997031,-1.1947578497665716,0.8759793832168915,0.26118910467253154,0.5857750242285797,-0.43008849291914386,-1.138710895803645,-1.1109738971081913,0,1,0,0
-0.23150518359709646,-0.7477508217157661,-1.3785769967006598,-1.491702672363223,0.8827035457012713,0.2837424735493645,0.6025075463709474,-0.7091049117224114,-1.219274595082593,-1.3364240563419263,0,1,0,0
-0.23150518359709646,0.26594258743727056,-0.6981809644788878,-0.30392338197661967,0.45908130918534906,-0.03200469072629707,0.20427351938259622,0.17646893926187263,-0.6956105497694305,-0.36376765507638315,0,1,0,0
-0.23150518359709646,1.4485848981158143,0.09561440644651305,1.081819123474415,-0.14609331440882556,-0.5563705171126636,-0.40813679102806155,1.401714952267526,0.002608177314785965,0.9567261347212086,0,1,0,0
-0.23150518359709646,0.4348914889627777,-0.6981809644788878,-0.20494177444440315,0.9566693330294481,0.35704092239907165,0.6828236526543124,0.3463050202725573,-0.6956105497694305,-0.2735875913828891,0,1,0,0
-0.23150518359709646,1.9554316026923326,0.8894097773719138,2.0716351987965833,-0.8790270252062148,-1.1991415301024033,-1.154407278577661,1.9718789385176816,0.8082451701042666,2.032445465922174,0,1,0,0
-0.23150518359709646,-0.40985301866475415,-0.47138228707163027,-0.5018865970410544,-0.825233725331177,-0.9003093924843664,-0.950270508440775,-0.43008849291914386,-0.5076285847852184,-0.5054791837375882,0,1,0,0
-0.23150518359709646,0.6038403904882833,1.1162084547791704,1.4777455536032826,-0.6705779881904436,2.009075192627087,0.853495378506463,0.5161411012832419,1.0566499095476898,1.497806516882173,0,1,0,0
-0.2501274176943166,-1.085648624766779,-1.8321743515151745,-2.085592317556524,0.8087377583730944,0.19352899804203264,0.5121519268021618,-0.9881213305256791,-1.5281021089852271,-1.7808829416884329,0,1,0,0
-0.2501274176943166,1.9554316026923326,0.20901374515014132,1.4777455536032826,-0.7176471255811016,-1.0863746857182384,-1.0071610837248253,1.9718789385176816,0.11002644302005003,1.362536421341932,0,1,0,0
-0.2501274176943166,2.12438050421784,0.3224130838537706,1.6757087686677175,0.08252821006008486,-0.4154119616324575,-0.21069302974812273,2.178108465459227,0.22415835033189313,1.5815451474547033,0,1,0,0
-0.2501274176943166,0.941738193539296,-0.47138228707163027,0.2899662632166811,0.8087377583730944,0.19352899804203264,0.5121519268021618,0.8558132633046112,-0.5076285847852184,0.1773127270845813,0,1,0,0
-0.2501274176943166,0.941738193539296,-0.47138228707163027,0.2899662632166811,0.936496845576309,0.3006575002069892,0.6393190950841564,0.8558132633046112,-0.5076285847852184,0.1773127270845813,0,1,0,0
-0.2501274176943166,0.26594258743727056,-0.9249796418861453,-0.5018865970410544,0.7885652709199552,0.1766139713844079,0.4920729002313206,0.17646893926187263,-0.8835925147536426,-0.5441277824633712,0,1,0,0
-0.2501274176943166,0.6038403904882833,-0.6981809644788878,-0.10596016691218664,-0.0519550396275095,-0.5281788060166224,-0.3445532068870643,0.5161411012832419,-0.6956105497694305,-0.183407527689395,0,1,0,0
-0.2501274176943166,1.7864827011668272,0.09561440644651305,1.2797823385388496,0.29770140956023583,-0.2349850106177938,0.0034832536741838216,1.7777805602197563,0.002608177314785965,1.1564105614710884,0,1,0,0
-0.2501274176943166,0.09699368591176492,-1.0383789805897736,-0.6998498121054875,0.8625310582481321,0.23863573579569855,0.5656959976577385,0.01876400689480834,-0.9708698556391697,-0.7116050436084317,0,1,0,0
-0.2501274176943166,-0.40985301866475415,-1.3785769967006598,-1.293739457298789,0.9499451705450684,0.31193418464540573,0.6527051127980505,-0.43008849291914386,-1.219274595082593,-1.1882710945597574,0,1,0,0
-0.2501274176943166,0.09699368591176492,-1.0383789805897736,-0.6998498121054875,0.7885652709199552,0.1766139713844079,0.4920729002313206,0.01876400689480834,-0.9708698556391697,-0.7116050436084317,0,1,0,0
-0.2501274176943166,1.1106870950648016,-0.357982948368002,0.48792947828111416,-0.7176471255811016,-1.0863746857182384,-1.0071610837248253,1.0256493443152956,-0.4136376022931123,0.35767285447156943,0,1,0,0
-0.2501274176943166,0.4348914889627777,-0.8115803031825161,-0.30392338197661967,-0.7916129129092785,-1.148396450129529,-1.080784181151243,0.3463050202725573,-0.7896015322615366,-0.36376765507638315,0,1,0,0
-0.2501274176943166,-1.7614442308688036,-2.285771706329689,-2.8774451778142582,-0.07212752708064865,-0.5450938326742472,-0.3646322334579056,-1.461236127626872,-1.7899341316418083,-2.2833147251236143,0,1,0,0
-0.2501274176943166,1.1106870950648016,-0.357982948368002,0.48792947828111416,-0.6167846883154058,-1.0017995524301149,-0.906765950870619,1.0256493443152956,-0.4136376022931123,0.35767285447156943,0,1,0,0
-0.2501274176943166,-0.07195521561374218,-1.1517783192934028,-0.8978130271699222,0.506150446576007,-0.060196401822338284,0.2109665282395433,-0.12680977682863562,-1.0514335549181177,-0.8661994385115644,0,1,0,0
-0.2501274176943166,0.7727892920137889,-0.5847816257752595,0.09200304815224637,-0.7176471255811016,-1.0863746857182384,-1.0071610837248253,0.6859771822939265,-0.6016195672773245,-0.003047400302406844,0,1,0,0
-0.2501274176943166,0.7727892920137889,-0.5847816257752595,0.09200304815224637,-0.5764397134091275,-0.9679694991148653,-0.8666078977289365,0.6859771822939265,-0.6016195672773245,-0.003047400302406844,0,1,0,0
-0.2501274176943166,0.6038403904882833,-0.6981809644788878,-0.10596016691218664,-0.778164587940519,-1.1371197656911125,-1.0673981634373488,0.5161411012832419,-0.6956105497694305,-0.183407527689395,0,1,0,0
-0.2501274176943166,-0.2409041171392478,-1.265177657997031,-1.095776242234355,0.9701176579982076,0.32884921130303046,0.6727841393688918,-0.28451470919569993,-1.138710895803645,-1.033676699656625,0,1,0,0
-0.2501274176943166,0.4348914889627777,-0.8115803031825161,-0.30392338197661967,0.6473578587479811,0.058208784781034806,0.35151971423543193,0.3463050202725573,-0.7896015322615366,-0.36376765507638315,0,1,0,0
-0.2501274176943166,-0.5788019201902606,-1.4919763354042885,-1.491702672363223,1.3063257822171934,0.6107663222634425,1.0074345822162458,-0.5756622766425878,-1.299838294361541,-1.3428654894628902,0,1,0,0
-0.2501274176943166,-0.2409041171392478,-1.265177657997031,-1.095776242234355,-0.7176471255811016,-1.0863746857182384,-1.0071610837248253,-0.28451470919569993,-1.138710895803645,-1.033676699656625,0,1,0,0
-0.2501274176943166,-0.9166997232412725,-1.7187750128115458,-1.88762910249209,-0.2469557516745213,-0.6916907303736615,-0.5386504637385297,-0.8546786954458554,-1.454252051312858,-1.639171413027228,0,1,0,0
-0.2501274176943166,1.61753379964132,-0.017784932257116214,1.081819123474415,-0.7176471255811016,-1.0863746857182384,-1.0071610837248253,1.583682181921831,-0.1048100883904781,0.9502847016002448,0,1,0,0
-0.2501274176943166,0.26594258743727056,-0.9249796418861453,-0.5018865970410544,-0.778164587940519,-1.1371197656911125,-1.0673981634373488,0.17646893926187263,-0.8835925147536426,-0.5441277824633712,0,1,0,0
-0.2501274176943166,-0.7477508217157661,-1.6053756741079168,-1.689665887427656,0.35149470943527356,-0.18987827286412787,0.057027324529760455,-0.7091049117224114,-1.37368835203391,-1.4845770181240951,0,1,0,0
-0.2501274176943166,0.7727892920137889,-0.5847816257752595,0.09200304815224637,-0.6773021506748232,-1.052544632402989,-0.9670030305831427,0.6859771822939265,-0.6016195672773245,-0.003047400302406844,0,1,0,0
-0.2501274176943166,-0.40985301866475415,-1.3785769967006598,-1.293739457298789,-0.6100605258310261,-0.9961612102109065,-0.9000729420136719,-0.43008849291914386,-1.219274595082593,-1.1882710945597574,0,1,0,0
-0.2501274176943166,0.7727892920137889,-0.5847816257752595,0.09200304815224637,0.6339095337792218,0.04693210034261832,0.3381336965215378,0.6859771822939265,-0.6016195672773245,-0.003047400302406844,0,1,0,0
-0.2501274176943166,3.8645541899305527,1.490426272501145,3.7147298838313834,-0.8050612378780378,-1.1596731345679456,-1.0941701988651371,4.4466332618162285,1.479609330762167,3.990641134695188,0,1,0,0
-0.2501274176943166,0.26594258743727056,-0.9249796418861453,-0.5018865970410544,-0.8117854003624176,-1.1653114767871537,-1.1008632077220843,0.17646893926187263,-0.8835925147536426,-0.5441277824633712,0,1,0,0
-0.2501274176943166,0.09699368591176492,-1.0383789805897736,-0.6998498121054875,0.23718394720081837,-0.285730090590668,-0.056753826038339894,0.01876400689480834,-0.9708698556391697,-0.7116050436084317,0,1,0,0
-0.2501274176943166,3.644920617947395,1.3430071321864279,3.45737770424762,-0.7041988006123421,-1.075098001279822,-0.993775066010931,4.14335454572572,1.311768290597692,3.6685694786469947,0,1,0,0
-0.2501274176943166,0.26594258743727056,-0.9249796418861453,-0.5018865970410544,-0.8723028627218351,-1.2160565567600279,-1.161100287434608,0.17646893926187263,-0.8835925147536426,-0.5441277824633712,0,1,0,0
-0.2501274176943166,0.4348914889627777,-0.8115803031825161,-0.30392338197661967,-0.8723028627218351,-1.2160565567600279,-1.161100287434608,0.3463050202725573,-0.7896015322615366,-0.36376765507638315,0,1,0,0
-0.2501274176943166,0.09699368591176492,-1.0383789805897736,-0.6998498121054875,1.0373592828420048,0.3852326334951129,0.7397142279383626,0.01876400689480834,-0.9708698556391697,-0.7116050436084317,0,1,0,0
-0.2501274176943166,0.941738193539296,-0.47138228707163027,0.2899662632166811,-0.852130375268696,-1.1991415301024033,-1.1410212608637669,0.8679444119482315,-0.5009149431786394,0.19019559332650904,0,1,0,0
-0.2501274176943166,0.09699368591176492,-1.0383789805897736,-0.6998498121054875,-0.6167846883154058,-1.0017995524301149,-0.906765950870619,0.01876400689480834,-0.9708698556391697,-0.7116050436084317,0,1,0,0
-0.2501274176943166,2.800176110319864,0.7760104386682847,2.467561628925451,3.148746302937236,2.155672090326501,2.8413190090197453,3.0151577218690297,0.6873996211858444,2.4704629181477165,0,1,0,0
-0.2501274176943166,2.4453834171163007,0.5378718273906645,2.0518388772901406,-0.8386820502999365,-1.1878648456639869,-1.1276352431498726,2.5663052220550777,0.4389948817424213,1.9937968671963906,0,1,0,0
-0.2501274176943166,0.7727892920137889,-0.5847816257752595,0.09200304815224637,2.8528831536245285,1.9075850326813384,2.546826619314074,0.6859771822939265,-0.6016195672773245,-0.003047400302406844,0,1,0,0
-0.2501274176943166,-0.40985301866475415,-1.3785769967006598,-1.293739457298789,0.035459072669426835,-0.4548803571669153,-0.2575440917467523,-0.43008849291914386,-1.219274595082593,-1.1882710945597574,0,1,0,0
-0.2501274176943166,0.26594258743727056,-0.9249796418861453,-0.5018865970410544,3.0008147282808824,2.03162856150392,2.6940728141669097,0.17646893926187263,-0.8835925147536426,-0.5441277824633712,0,1,0,0
